"filename", "language", "Batch", "Gradle", "Java Properties", "XML", "Kotlin", "JSON", "comment", "blank", "total"
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\.idea\compiler.xml", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\.idea\deploymentTargetDropDown.xml", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 17
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\.idea\gradle.xml", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\.idea\misc.xml", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\.idea\vcs.xml", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\build.gradle", "Gradle", 0, 74, 0, 0, 0, 0, 0, 12, 86
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\google-services.json", "JSON", 0, 0, 0, 0, 0, 76, 0, 0, 76
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\androidTest\java\com\bluemeth\simbank\ExampleInstrumentedTest.kt", "Kotlin", 0, 0, 0, 0, 14, 0, 6, 4, 24
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\debug\res\mipmap-anydpi-v26\ic_launcher.xml", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\debug\res\mipmap-anydpi-v26\ic_launcher_round.xml", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\debug\res\values\ic_launcher_background.xml", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 77, 0, 0, 0, 5, 82
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\SimBankApp.kt", "Kotlin", 0, 0, 0, 0, 20, 0, 0, 3, 23
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\Event.kt", "Kotlin", 0, 0, 0, 0, 17, 0, 0, 5, 22
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\delegate\WeakReferenceDelegate.kt", "Kotlin", 0, 0, 0, 0, 16, 0, 0, 8, 24
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\dialog\DialogFragmentLauncher.kt", "Kotlin", 0, 0, 0, 0, 29, 0, 0, 8, 37
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\dialog\ErrorDialog.kt", "Kotlin", 0, 0, 0, 0, 67, 0, 0, 12, 79
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\dialog\ParticipateDialog.kt", "Kotlin", 0, 0, 0, 0, 79, 0, 0, 17, 96
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\dialog\QuestionDialog.kt", "Kotlin", 0, 0, 0, 0, 71, 0, 0, 10, 81
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\dialog\SuccessDialog.kt", "Kotlin", 0, 0, 0, 0, 54, 0, 0, 12, 66
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\ex\ActivityEx.kt", "Kotlin", 0, 0, 0, 0, 43, 0, 0, 6, 49
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\ex\DialogEx.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 3, 10
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\ex\EditTextEx.kt", "Kotlin", 0, 0, 0, 0, 22, 0, 0, 4, 26
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\ex\FragmentEx.kt", "Kotlin", 0, 0, 0, 0, 10, 0, 0, 4, 14
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\core\ex\ViewEx.kt", "Kotlin", 0, 0, 0, 0, 10, 0, 0, 2, 12
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\BankAccount.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 2, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\Bizum.kt", "Kotlin", 0, 0, 0, 0, 18, 0, 0, 3, 21
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\CreditCard.kt", "Kotlin", 0, 0, 0, 0, 13, 0, 0, 3, 16
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\Mission.kt", "Kotlin", 0, 0, 0, 0, 6, 0, 0, 2, 8
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\Movement.kt", "Kotlin", 0, 0, 0, 0, 19, 0, 0, 2, 21
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\NoteMovement.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 3, 11
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\Notification.kt", "Kotlin", 0, 0, 0, 0, 15, 0, 0, 3, 18
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\RequestedBizum.kt", "Kotlin", 0, 0, 0, 0, 12, 0, 0, 3, 15
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\User.kt", "Kotlin", 0, 0, 0, 0, 12, 0, 0, 3, 15
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\utils\CreditCardType.kt", "Kotlin", 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\utils\NotificationType.kt", "Kotlin", 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\models\utils\PaymentType.kt", "Kotlin", 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\HomeHeaderProvider.kt", "Kotlin", 0, 0, 0, 0, 12, 0, 0, 2, 14
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\InfoCardProvider.kt", "Kotlin", 0, 0, 0, 0, 30, 0, 0, 3, 33
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\MissionsProvider.kt", "Kotlin", 0, 0, 0, 0, 11, 0, 0, 2, 13
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\Prefs.kt", "Kotlin", 0, 0, 0, 0, 41, 0, 0, 16, 57
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\PromotionsFeaturesProvider.kt", "Kotlin", 0, 0, 0, 0, 12, 0, 0, 3, 15
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\PromotionsHeaderProvider.kt", "Kotlin", 0, 0, 0, 0, 17, 0, 0, 3, 20
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\SettingsProvider.kt", "Kotlin", 0, 0, 0, 0, 21, 0, 0, 2, 23
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\AuthenticationRepository.kt", "Kotlin", 0, 0, 0, 0, 97, 0, 7, 19, 123
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\BankAccountRepository.kt", "Kotlin", 0, 0, 0, 0, 93, 0, 0, 19, 112
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\CreditCardRepository.kt", "Kotlin", 0, 0, 0, 0, 89, 0, 0, 14, 103
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\FirebaseClient.kt", "Kotlin", 0, 0, 0, 0, 13, 0, 0, 4, 17
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\MovementRepository.kt", "Kotlin", 0, 0, 0, 0, 154, 0, 0, 33, 187
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\NoteMovementRepository.kt", "Kotlin", 0, 0, 0, 0, 66, 0, 0, 11, 77
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\NotificationRepository.kt", "Kotlin", 0, 0, 0, 0, 143, 0, 0, 19, 162
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\RequestedBizumRepository.kt", "Kotlin", 0, 0, 0, 0, 58, 0, 0, 16, 74
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\providers\firebase\UserRepository.kt", "Kotlin", 0, 0, 0, 0, 295, 0, 0, 48, 343
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\data\response\LoginResponse.kt", "Kotlin", 0, 0, 0, 0, 5, 0, 0, 1, 6
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\AcceptContactRequestUseCase.kt", "Kotlin", 0, 0, 0, 0, 20, 0, 0, 4, 24
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\CreateAccountUseCase.kt", "Kotlin", 0, 0, 0, 0, 19, 0, 0, 3, 22
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\CreateUserDataUseCase.kt", "Kotlin", 0, 0, 0, 0, 21, 0, 0, 6, 27
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\DeleteAccountUseCase.kt", "Kotlin", 0, 0, 0, 0, 26, 0, 0, 4, 30
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\DeleteUserContactUseCase.kt", "Kotlin", 0, 0, 0, 0, 15, 0, 0, 4, 19
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\ForgotPasswordUseCase.kt", "Kotlin", 0, 0, 0, 0, 6, 0, 0, 3, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\InsertCreditCardUseCase.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 3, 10
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\InsertMovementUseCase.kt", "Kotlin", 0, 0, 0, 0, 31, 0, 0, 4, 35
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\LoginUseCase.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 3, 11
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\SendEmailVerificationUseCase.kt", "Kotlin", 0, 0, 0, 0, 6, 0, 0, 3, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\SendRequestBizumUseCase.kt", "Kotlin", 0, 0, 0, 0, 19, 0, 0, 4, 23
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\UpdateEmailUseCase.kt", "Kotlin", 0, 0, 0, 0, 32, 0, 0, 5, 37
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\UpdateNameUseCase.kt", "Kotlin", 0, 0, 0, 0, 20, 0, 0, 4, 24
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\UpdatePasswordUseCase.kt", "Kotlin", 0, 0, 0, 0, 22, 0, 0, 4, 26
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\domain\VerifyEmailUseCase.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 4, 11
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\GlobalViewModel.kt", "Kotlin", 0, 0, 0, 0, 172, 0, 0, 53, 225
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\forgot_password\ForgotPasswordActivity.kt", "Kotlin", 0, 0, 0, 0, 47, 0, 0, 11, 58
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\forgot_password\ForgotPasswordViewModel.kt", "Kotlin", 0, 0, 0, 0, 39, 0, 0, 7, 46
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\login\LoginActivity.kt", "Kotlin", 0, 0, 0, 0, 188, 0, 0, 33, 221
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\login\LoginViewModel.kt", "Kotlin", 0, 0, 0, 0, 126, 0, 1, 29, 156
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\login\LoginViewState.kt", "Kotlin", 0, 0, 0, 0, 6, 0, 0, 1, 7
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\login\model\UserLogin.kt", "Kotlin", 0, 0, 0, 0, 6, 0, 0, 1, 7
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\signin\SignInActivity.kt", "Kotlin", 0, 0, 0, 0, 161, 0, 0, 23, 184
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\signin\SignInViewModel.kt", "Kotlin", 0, 0, 0, 0, 76, 0, 0, 16, 92
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\signin\SignInViewState.kt", "Kotlin", 0, 0, 0, 0, 10, 0, 0, 1, 11
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\signin\model\UserSignIn.kt", "Kotlin", 0, 0, 0, 0, 12, 0, 0, 1, 13
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\verification\VerificationActivity.kt", "Kotlin", 0, 0, 0, 0, 87, 0, 0, 21, 108
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\auth\verification\VerificationViewModel.kt", "Kotlin", 0, 0, 0, 0, 48, 0, 0, 10, 58
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\PrivacyPolicyFragment.kt", "Kotlin", 0, 0, 0, 0, 37, 0, 0, 10, 47
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\contacts\ContactsFragment.kt", "Kotlin", 0, 0, 0, 0, 132, 0, 0, 29, 161
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\contacts\ContactsRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 86, 0, 0, 19, 105
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\contacts\ContactsViewModel.kt", "Kotlin", 0, 0, 0, 0, 38, 0, 0, 9, 47
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\contacts\add_contact\AddContactFragment.kt", "Kotlin", 0, 0, 0, 0, 135, 0, 0, 27, 162
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\contacts\add_contact\AddContactViewModel.kt", "Kotlin", 0, 0, 0, 0, 42, 0, 0, 9, 51
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\notifications\NotificationsFragment.kt", "Kotlin", 0, 0, 0, 0, 177, 0, 0, 31, 208
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\notifications\NotificationsRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 67, 0, 0, 15, 82
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\notifications\NotificationsViewModel.kt", "Kotlin", 0, 0, 0, 0, 69, 0, 0, 16, 85
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\notifications\contact_request_detail\ContactRequestDetailFragment.kt", "Kotlin", 0, 0, 0, 0, 119, 0, 0, 19, 138
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\notifications\contact_request_detail\ContactRequestDetailViewModel.kt", "Kotlin", 0, 0, 0, 0, 53, 0, 0, 10, 63
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\settings\SettingsFragment.kt", "Kotlin", 0, 0, 0, 0, 51, 0, 0, 14, 65
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\drawer\settings\SettingsRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 35, 0, 0, 9, 44
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\HomeActivity.kt", "Kotlin", 0, 0, 0, 0, 133, 0, 1, 30, 164
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\HomeViewModel.kt", "Kotlin", 0, 0, 0, 0, 30, 0, 0, 9, 39
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\CreditCardFragment.kt", "Kotlin", 0, 0, 0, 0, 88, 0, 0, 19, 107
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\CreditCardRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 65, 0, 0, 19, 84
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\CreditCardViewModel.kt", "Kotlin", 0, 0, 0, 0, 41, 0, 0, 10, 51
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\AddCreditCardFragment.kt", "Kotlin", 0, 0, 0, 0, 60, 0, 0, 14, 74
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\AddCreditCardRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 58, 0, 0, 15, 73
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\credit_card_form\FormCreditCardFragment.kt", "Kotlin", 0, 0, 0, 0, 103, 0, 0, 21, 124
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\credit_card_form\FormCreditCardViewModel.kt", "Kotlin", 0, 0, 0, 0, 87, 0, 0, 12, 99
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\credit_card_form\FormCreditCardViewState.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\credit_card_form\model\FormCreditCard.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 2, 10
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\debit_card_form\FormDebidCardFragment.kt", "Kotlin", 0, 0, 0, 0, 102, 0, 0, 17, 119
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\debit_card_form\FormDebitCardViewModel.kt", "Kotlin", 0, 0, 0, 0, 77, 0, 0, 11, 88
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\debit_card_form\FormDebitCardViewState.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 1, 8
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\debit_card_form\model\FormDebitCard.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 1, 8
